correctTag,targetWord,eventType,orderingId,sessionId,draggedTag
Pontuação,",",interaction,3,QbSdJK_pu0,Pontuação
Artigo,nenhum,interaction,30,68ANMvWNUK,Conjunção Subordinativa
Verbo,dizer,interaction,0,FXrOJWfCf2,Verbo
Artigo,nenhum,interaction,31,68ANMvWNUK,Artigo
Advérbio,hoje,interaction,6,ZAvaIp8jg2,Verbo de Ligação
Pronome,Você,interaction,1,FXrOJWfCf2,Pronome
Substantivo,jeito,interaction,32,68ANMvWNUK,Preposição
Advérbio,hoje,interaction,7,ZAvaIp8jg2,Advérbio
Adjetivo,errado,interaction,18,95HYlN99y5,Verbo
Preposição+Artigo,ao,interaction,14,A7qaY20Asn,Preposição+Artigo
Verbo,duvidem,interaction,4,QbSdJK_pu0,Verbo
Verbo,ir,interaction,8,ZAvaIp8jg2,Verbo
Pontuação,?,interaction,2,FXrOJWfCf2,Pontuação
Substantivo,jeito,interaction,33,68ANMvWNUK,Substantivo
Adjetivo,errado,interaction,19,95HYlN99y5,Conjunção Subordinativa
Verbo,queira,interaction,9,ZAvaIp8jg2,Verbo de Ligação
Verbo,iria,interaction,15,A7qaY20Asn,Adjetivo
Verbo,queira,interaction,10,ZAvaIp8jg2,Verbo
Preposição,De,interaction,34,68ANMvWNUK,Conjunção Subordinativa
Adjetivo,errado,interaction,20,95HYlN99y5,Adjetivo
Verbo,iria,interaction,16,A7qaY20Asn,Verbo de Ligação
Advérbio,não,interaction,11,ZAvaIp8jg2,Advérbio
Preposição,De,interaction,35,68ANMvWNUK,Pronome
Verbo,achava,interaction,21,95HYlN99y5,Conjunção Subordinativa
Adjetivo,possível,interaction,5,QbSdJK_pu0,Substantivo
Pronome,eu,interaction,12,ZAvaIp8jg2,Conjunção Subordinativa
Preposição,De,interaction,36,68ANMvWNUK,Preposição
Pronome,eu,interaction,13,ZAvaIp8jg2,Verbo
Pronome,me,interaction,37,68ANMvWNUK,Pronome
Pronome,eu,interaction,14,ZAvaIp8jg2,Advérbio
Conjunção Subordinativa,que,interaction,22,95HYlN99y5,Conjunção Subordinativa
Pronome,Ele,interaction,17,A7qaY20Asn,Verbo
Advérbio,Ainda,interaction,6,QbSdJK_pu0,Conjunção Subordinativa
Pronome,eu,interaction,15,ZAvaIp8jg2,Advérbio
Pronome,Ele,interaction,18,A7qaY20Asn,Verbo
Conjunção Subordinativa,que,interaction,7,QbSdJK_pu0,Substantivo
Conjunção Subordinativa,que,interaction,38,68ANMvWNUK,Conjunção Subordinativa
Pronome,eu,interaction,16,ZAvaIp8jg2,Pronome
Pronome,Ele,interaction,19,A7qaY20Asn,Substantivo
Verbo,achava,interaction,23,95HYlN99y5,Verbo
Advérbio,Ainda,interaction,8,QbSdJK_pu0,Substantivo
Pronome,Ele,interaction,20,A7qaY20Asn,Conjunção Subordinativa
Advérbio,muito,interaction,17,ZAvaIp8jg2,Verbo
Advérbio,muito,interaction,18,ZAvaIp8jg2,Verbo de Ligação
Substantivo,biblioteca,interaction,3,FXrOJWfCf2,Substantivo
Pronome,muitos,interaction,9,QbSdJK_pu0,Adjetivo
Pronome,Ele,interaction,21,A7qaY20Asn,Adjetivo
Advérbio,muito,interaction,19,ZAvaIp8jg2,Verbo de Ligação
Advérbio,muito,interaction,20,ZAvaIp8jg2,Conjunção Coordenativa
Advérbio,muito,interaction,21,ZAvaIp8jg2,Advérbio
Adjetivo,doente,interaction,22,A7qaY20Asn,Substantivo
Verbo de Ligação,estou,interaction,22,ZAvaIp8jg2,Advérbio
Verbo de Ligação,estou,interaction,23,ZAvaIp8jg2,Verbo
Adjetivo,doente,interaction,23,A7qaY20Asn,Verbo
Verbo de Ligação,estou,interaction,24,ZAvaIp8jg2,Conjunção Subordinativa
Adjetivo,doente,interaction,24,A7qaY20Asn,Pronome
Verbo de Ligação,estou,interaction,25,ZAvaIp8jg2,Verbo
Verbo,fica,interaction,4,FXrOJWfCf2,Verbo
Adjetivo,doente,interaction,25,A7qaY20Asn,Conjunção Subordinativa
Adjetivo,doente,interaction,26,A7qaY20Asn,Substantivo
Verbo de Ligação,estou,interaction,26,ZAvaIp8jg2,Verbo de Ligação
Artigo,a,interaction,5,FXrOJWfCf2,Artigo
Adjetivo,doente,interaction,27,A7qaY20Asn,Verbo de Ligação
Substantivo,tempo,interaction,10,QbSdJK_pu0,Advérbio
Conjunção Subordinativa,que,interaction,27,ZAvaIp8jg2,Conjunção Coordenativa
Adjetivo,doente,interaction,28,A7qaY20Asn,Conjunção Subordinativa
Adjetivo,doente,interaction,29,A7qaY20Asn,Adjetivo
Conjunção Subordinativa,que,interaction,28,ZAvaIp8jg2,Advérbio
Conjunção Subordinativa,que,interaction,29,ZAvaIp8jg2,Verbo
Conjunção Subordinativa,que,interaction,30,ZAvaIp8jg2,Conjunção Subordinativa
Verbo,poderia,interaction,6,FXrOJWfCf2,Advérbio
Conjunção Coordenativa,mas,interaction,31,ZAvaIp8jg2,Verbo
Verbo,disse,interaction,30,A7qaY20Asn,Substantivo
Verbo,poderia,interaction,7,FXrOJWfCf2,Verbo
Verbo,é,interaction,32,ZAvaIp8jg2,Advérbio
Pronome,Ele,interaction,31,A7qaY20Asn,Substantivo
Conjunção Subordinativa,que,interaction,32,A7qaY20Asn,Substantivo
Pronome,me,interaction,8,FXrOJWfCf2,Pronome
Conjunção Coordenativa,mas,interaction,33,ZAvaIp8jg2,Verbo
Conjunção Coordenativa,mas,interaction,34,ZAvaIp8jg2,Conjunção Coordenativa
Advérbio,onde,interaction,9,FXrOJWfCf2,Advérbio
Verbo,iria,interaction,33,A7qaY20Asn,Substantivo
Conjunção Subordinativa,embora,interaction,34,A7qaY20Asn,Substantivo
Substantivo,tempo,interaction,11,QbSdJK_pu0,Conjunção Subordinativa
Verbo de Ligação,estivesse,interaction,35,A7qaY20Asn,Substantivo
Verbo,é,interaction,35,ZAvaIp8jg2,Advérbio
Substantivo,trabalho,interaction,36,A7qaY20Asn,Substantivo
Verbo,é,interaction,36,ZAvaIp8jg2,Verbo
Advérbio,Não,interaction,37,ZAvaIp8jg2,Advérbio
Substantivo,tempo,interaction,12,QbSdJK_pu0,Substantivo
Pontuação,.,interaction,0,gLNu8dGCv3,Pontuação
Substantivo,trabalho,interaction,13,QbSdJK_pu0,Adjetivo
Preposição,a,interaction,14,QbSdJK_pu0,Artigo
Artigo,A,interaction,1,gLNu8dGCv3,Artigo
Preposição,a,interaction,15,QbSdJK_pu0,Adjetivo
Verbo,iria,interaction,37,A7qaY20Asn,Verbo
Preposição,a,interaction,16,QbSdJK_pu0,Substantivo
Preposição,a,interaction,17,QbSdJK_pu0,Pronome
Adjetivo,verde,interaction,2,gLNu8dGCv3,Verbo
Verbo de Ligação,estivesse,interaction,38,A7qaY20Asn,Verbo
Adjetivo,verde,interaction,3,gLNu8dGCv3,Numeral
Preposição,a,interaction,18,QbSdJK_pu0,Advérbio
Preposição,a,interaction,19,QbSdJK_pu0,Verbo
Preposição,a,interaction,20,QbSdJK_pu0,Preposição
Verbo,disse,interaction,39,A7qaY20Asn,Verbo
Adjetivo,verde,interaction,4,gLNu8dGCv3,Adjetivo
Pronome,Ele,interaction,40,A7qaY20Asn,Conjunção Subordinativa
Pronome,Ele,interaction,41,A7qaY20Asn,Verbo de Ligação
Pronome,Ele,interaction,42,A7qaY20Asn,Conjunção Subordinativa
Verbo,piscou,interaction,5,gLNu8dGCv3,Numeral
Pronome,Ele,interaction,43,A7qaY20Asn,Pronome
Verbo de Ligação,é,interaction,21,QbSdJK_pu0,Verbo de Ligação
Numeral,duas,interaction,6,gLNu8dGCv3,Numeral
Substantivo,trabalho,interaction,22,QbSdJK_pu0,Pronome
Substantivo,trabalho,interaction,23,QbSdJK_pu0,Adjetivo
Substantivo,trabalho,interaction,24,QbSdJK_pu0,Artigo
Substantivo,vezes,interaction,7,gLNu8dGCv3,Substantivo
Pontuação,.,interaction,0,3efAXNyNle,Verbo
Pontuação,.,interaction,1,3efAXNyNle,Conjunção Subordinativa
Verbo de Ligação,estivesse,interaction,44,A7qaY20Asn,Conjunção Subordinativa
Pontuação,.,interaction,2,3efAXNyNle,Pontuação
Verbo,piscou,interaction,8,gLNu8dGCv3,Substantivo
Substantivo,casa,interaction,3,3efAXNyNle,Verbo
Verbo,piscou,interaction,9,gLNu8dGCv3,Verbo
Substantivo,casa,interaction,4,3efAXNyNle,Verbo
Substantivo,luz,interaction,10,gLNu8dGCv3,Substantivo
Preposição,em,interaction,5,3efAXNyNle,Substantivo
Substantivo,trabalho,interaction,25,QbSdJK_pu0,Artigo
Preposição,em,interaction,6,3efAXNyNle,Verbo
Substantivo,trabalho,interaction,26,QbSdJK_pu0,Adjetivo
Verbo,ficar,interaction,7,3efAXNyNle,Verbo
Substantivo,trabalho,interaction,27,QbSdJK_pu0,Substantivo
Verbo de Ligação,estivesse,interaction,45,A7qaY20Asn,Conjunção Subordinativa
Preposição,em,interaction,8,3efAXNyNle,Verbo
Substantivo,casa,interaction,9,3efAXNyNle,Preposição
Verbo de Ligação,estivesse,interaction,46,A7qaY20Asn,Verbo de Ligação
Verbo,conclua,interaction,28,QbSdJK_pu0,Conjunção Subordinativa
Substantivo,casa,interaction,10,3efAXNyNle,Verbo Auxiliar
Verbo,conclua,interaction,29,QbSdJK_pu0,Conjunção Subordinativa
Substantivo,casa,interaction,11,3efAXNyNle,Pontuação
Verbo,conclua,interaction,30,QbSdJK_pu0,Adjetivo
Substantivo,casa,interaction,12,3efAXNyNle,Conjunção Subordinativa
Verbo,conclua,interaction,31,QbSdJK_pu0,Artigo
Substantivo,casa,interaction,13,3efAXNyNle,Substantivo
Conjunção Subordinativa,que,interaction,47,A7qaY20Asn,Conjunção Subordinativa
Preposição,em,interaction,14,3efAXNyNle,Verbo
Preposição,em,interaction,15,3efAXNyNle,Preposição
Conjunção Subordinativa,embora,interaction,48,A7qaY20Asn,Conjunção Subordinativa
Verbo,conclua,interaction,32,QbSdJK_pu0,Verbo
Verbo Auxiliar,vamos,interaction,16,3efAXNyNle,Verbo
Verbo Auxiliar,vamos,interaction,17,3efAXNyNle,Verbo Auxiliar
Pontuação,",",interaction,18,3efAXNyNle,Pontuação
Verbo,chover,interaction,19,3efAXNyNle,Verbo
Artigo,o,interaction,33,QbSdJK_pu0,Advérbio
Conjunção Subordinativa,Se,interaction,20,3efAXNyNle,Conjunção Subordinativa
Artigo,o,interaction,34,QbSdJK_pu0,Pronome
Artigo,o,interaction,35,QbSdJK_pu0,Pronome
Artigo,o,interaction,36,QbSdJK_pu0,Artigo
Pronome,muitos,interaction,37,QbSdJK_pu0,Adjetivo
Pronome,muitos,interaction,38,QbSdJK_pu0,Conjunção Subordinativa
Pronome,muitos,interaction,39,QbSdJK_pu0,Conjunção Subordinativa
Pronome,todos,interaction,0,si0fI5sJ4u,Conjunção Subordinativa
Pronome,todos,interaction,1,si0fI5sJ4u,Verbo
Advérbio,Ainda,interaction,40,QbSdJK_pu0,Pronome
Pontuação,",",interaction,2,si0fI5sJ4u,Pontuação
Pronome,todos,interaction,3,si0fI5sJ4u,Verbo
Advérbio,Ainda,interaction,41,QbSdJK_pu0,Adjetivo
Pronome,todos,interaction,4,si0fI5sJ4u,Artigo
Pronome,todos,interaction,5,si0fI5sJ4u,Substantivo
Pronome,todos,interaction,6,si0fI5sJ4u,Verbo
Pronome,todos,interaction,7,si0fI5sJ4u,Substantivo
Adjetivo,possível,interaction,42,QbSdJK_pu0,Adjetivo
Pronome,todos,interaction,8,si0fI5sJ4u,Conjunção Subordinativa
Pronome,todos,interaction,9,si0fI5sJ4u,Pontuação
Pronome,todos,interaction,10,si0fI5sJ4u,Artigo
Pronome,todos,interaction,11,si0fI5sJ4u,Verbo
Pronome,muitos,interaction,43,QbSdJK_pu0,Advérbio
Pronome,todos,interaction,12,si0fI5sJ4u,Pronome
Substantivo,meia-noite,interaction,13,si0fI5sJ4u,Substantivo
Pronome,muitos,interaction,44,QbSdJK_pu0,Pronome
Verbo,marcou,interaction,14,si0fI5sJ4u,Verbo
Verbo,comemoraram,interaction,15,si0fI5sJ4u,Artigo
Verbo,comemoraram,interaction,16,si0fI5sJ4u,Pontuação
Verbo,comemoraram,interaction,17,si0fI5sJ4u,Conjunção Subordinativa
Conjunção Subordinativa,que,interaction,45,QbSdJK_pu0,Advérbio
Verbo,comemoraram,interaction,18,si0fI5sJ4u,Substantivo
Verbo,comemoraram,interaction,19,si0fI5sJ4u,Verbo
Conjunção Subordinativa,que,interaction,46,QbSdJK_pu0,Pronome
Pontuação,.,interaction,20,si0fI5sJ4u,Artigo
Pontuação,.,interaction,21,si0fI5sJ4u,Substantivo
Conjunção Subordinativa,que,interaction,47,QbSdJK_pu0,Conjunção Subordinativa
Pontuação,.,interaction,22,si0fI5sJ4u,Conjunção Subordinativa
