correctTag,targetWord,orderingId,sessionId,draggedTag,serie
Preposição+Artigo,à,8,RawGrk8q6m,Artigo,8-ensino-fundamental
Substantivo,alunos,9,RawGrk8q6m,Artigo,8-ensino-fundamental
Substantivo,aula,10,RawGrk8q6m,Substantivo,8-ensino-fundamental
Substantivo,atenção,11,RawGrk8q6m,Substantivo,8-ensino-fundamental
Substantivo,alunos,12,RawGrk8q6m,Substantivo,8-ensino-fundamental
Artigo,Os,13,RawGrk8q6m,Preposição+Artigo,8-ensino-fundamental
Artigo,Os,14,RawGrk8q6m,Preposição,8-ensino-fundamental
Artigo,Os,15,RawGrk8q6m,Artigo,8-ensino-fundamental
Preposição+Artigo,à,16,RawGrk8q6m,Preposição+Artigo,8-ensino-fundamental
Preposição,com,17,RawGrk8q6m,Preposição,8-ensino-fundamental
Conjunção Subordinativa,Se,0,-GYoamgajp,Preposição,9-ensino-fundamental
Pontuação,",",1,-GYoamgajp,Pontuação,9-ensino-fundamental
Verbo Auxiliar,vamos,2,-GYoamgajp,Verbo Auxiliar,9-ensino-fundamental
Verbo,ficar,3,-GYoamgajp,Verbo,9-ensino-fundamental
Substantivo,casa,4,-GYoamgajp,Substantivo,9-ensino-fundamental
Preposição,em,5,-GYoamgajp,Preposição,9-ensino-fundamental
Pontuação,.,6,-GYoamgajp,Pontuação,9-ensino-fundamental
Verbo,chover,7,-GYoamgajp,Verbo,9-ensino-fundamental
Conjunção Subordinativa,Se,8,-GYoamgajp,Conjunção Subordinativa,9-ensino-fundamental
Verbo,ajudasse,0,XmwLngSuIB,Verbo,9-ensino-fundamental
Verbo,Gostaria,1,XmwLngSuIB,Verbo,9-ensino-fundamental
Pontuação,.,2,XmwLngSuIB,Pontuação,9-ensino-fundamental
Artigo,os,3,XmwLngSuIB,Artigo,9-ensino-fundamental
Preposição,com,4,XmwLngSuIB,Preposição,9-ensino-fundamental
Preposição,de,5,XmwLngSuIB,Preposição,9-ensino-fundamental
Pronome,você,6,XmwLngSuIB,Pronome,9-ensino-fundamental
Pronome,me,7,XmwLngSuIB,Pronome,9-ensino-fundamental
Conjunção Subordinativa,que,8,XmwLngSuIB,Conjunção Subordinativa,9-ensino-fundamental
Substantivo,exercícios,9,XmwLngSuIB,Substantivo,9-ensino-fundamental
Substantivo,matemática,10,XmwLngSuIB,Substantivo,9-ensino-fundamental
Verbo,gosta,0,Lt6h2jgSfy,Pronome,9-ensino-fundamental
Verbo,jogar,1,Lt6h2jgSfy,Verbo,9-ensino-fundamental
Pontuação,.,2,Lt6h2jgSfy,Pontuação,9-ensino-fundamental
Substantivo,futebol,3,Lt6h2jgSfy,Verbo,9-ensino-fundamental
Verbo,gosta,4,Lt6h2jgSfy,Verbo,9-ensino-fundamental
Conjunção Subordinativa,de,5,Lt6h2jgSfy,Substantivo,9-ensino-fundamental
Pronome,Ele,6,Lt6h2jgSfy,Pronome,9-ensino-fundamental
Conjunção Subordinativa,de,7,Lt6h2jgSfy,Conjunção Subordinativa,9-ensino-fundamental
Substantivo,futebol,8,Lt6h2jgSfy,Substantivo,9-ensino-fundamental
Pontuação,.,0,A9VZM3llR4,Pronome,4-ensino-fundamental
Pontuação,.,1,A9VZM3llR4,Pontuação,4-ensino-fundamental
Verbo,deixaram,2,A9VZM3llR4,Preposição+Artigo,4-ensino-fundamental
Substantivo,quintal,3,A9VZM3llR4,Preposição+Artigo,4-ensino-fundamental
Verbo,preso,4,A9VZM3llR4,Verbo,4-ensino-fundamental
Verbo,deixaram,5,A9VZM3llR4,Verbo,4-ensino-fundamental
Substantivo,cachorro,6,A9VZM3llR4,Preposição+Artigo,4-ensino-fundamental
Preposição+Artigo,no,7,A9VZM3llR4,Pronome,4-ensino-fundamental
Preposição+Artigo,no,8,A9VZM3llR4,Substantivo,4-ensino-fundamental
Preposição+Artigo,no,9,A9VZM3llR4,Substantivo,4-ensino-fundamental
Preposição+Artigo,no,10,A9VZM3llR4,Artigo,4-ensino-fundamental
Preposição+Artigo,no,11,A9VZM3llR4,Preposição+Artigo,4-ensino-fundamental
Substantivo,quintal,12,A9VZM3llR4,Pronome,4-ensino-fundamental
Substantivo,quintal,13,A9VZM3llR4,Substantivo,4-ensino-fundamental
Substantivo,cachorro,14,A9VZM3llR4,Substantivo,4-ensino-fundamental
Artigo,o,15,A9VZM3llR4,Artigo,4-ensino-fundamental
Pronome,Eles,16,A9VZM3llR4,Pronome,4-ensino-fundamental
Verbo,Seja,0,F9q57z2F9X,Verbo,8-ensino-fundamental
Verbo,for,1,F9q57z2F9X,Verbo,8-ensino-fundamental
Verbo Auxiliar,foi,2,F9q57z2F9X,Verbo,8-ensino-fundamental
Pronome,que,3,F9q57z2F9X,Verbo,8-ensino-fundamental
Verbo,choveu,0,r7vxfox2cK,Verbo,9-ensino-fundamental
Substantivo,assembleia,4,F9q57z2F9X,Substantivo,8-ensino-fundamental
Pronome,que,5,F9q57z2F9X,Advérbio,8-ensino-fundamental
Pronome,o,6,F9q57z2F9X,Verbo,8-ensino-fundamental
Advérbio,Ontem,1,r7vxfox2cK,Preposição+Artigo,9-ensino-fundamental
Pronome,o,7,F9q57z2F9X,Advérbio,8-ensino-fundamental
Preposição+Artigo,na,2,r7vxfox2cK,Preposição+Artigo,9-ensino-fundamental
Verbo,ignorar,8,F9q57z2F9X,Pronome,8-ensino-fundamental
Substantivo,cidade,3,r7vxfox2cK,Substantivo,9-ensino-fundamental
Advérbio,Ontem,4,r7vxfox2cK,Advérbio,9-ensino-fundamental
Pronome,que,9,F9q57z2F9X,Preposição+Artigo,8-ensino-fundamental
Advérbio,muito,5,r7vxfox2cK,Advérbio,9-ensino-fundamental
Pontuação,.,6,r7vxfox2cK,Pontuação,9-ensino-fundamental
Verbo,dito,10,F9q57z2F9X,Verbo,8-ensino-fundamental
Pronome,que,11,F9q57z2F9X,Pronome,8-ensino-fundamental
Verbo Auxiliar,foi,12,F9q57z2F9X,Advérbio,8-ensino-fundamental
Verbo Auxiliar,foi,13,F9q57z2F9X,Advérbio,8-ensino-fundamental
Verbo Auxiliar,foi,14,F9q57z2F9X,Pronome,8-ensino-fundamental
Verbo Auxiliar,foi,15,F9q57z2F9X,Pontuação,8-ensino-fundamental
Verbo Auxiliar,foi,16,F9q57z2F9X,Preposição+Artigo,8-ensino-fundamental
Verbo Auxiliar,foi,17,F9q57z2F9X,Pontuação,8-ensino-fundamental
Verbo Auxiliar,foi,18,F9q57z2F9X,Advérbio,8-ensino-fundamental
Verbo Auxiliar,foi,19,F9q57z2F9X,Verbo,8-ensino-fundamental
Verbo Auxiliar,foi,20,F9q57z2F9X,Advérbio,8-ensino-fundamental
Verbo Auxiliar,foi,21,F9q57z2F9X,Verbo,8-ensino-fundamental
Verbo Auxiliar,foi,22,F9q57z2F9X,Verbo Auxiliar,8-ensino-fundamental
Pronome,o,23,F9q57z2F9X,Pronome,8-ensino-fundamental
Preposição+Artigo,na,24,F9q57z2F9X,Verbo,8-ensino-fundamental
Preposição+Artigo,na,25,F9q57z2F9X,Preposição+Artigo,8-ensino-fundamental
Pontuação,.,26,F9q57z2F9X,Pontuação,8-ensino-fundamental
Pontuação,",",27,F9q57z2F9X,Pontuação,8-ensino-fundamental
Verbo,devemos,28,F9q57z2F9X,Advérbio,8-ensino-fundamental
Verbo,devemos,29,F9q57z2F9X,Advérbio,8-ensino-fundamental
Verbo,devemos,30,F9q57z2F9X,Advérbio,8-ensino-fundamental
Verbo,devemos,31,F9q57z2F9X,Verbo,8-ensino-fundamental
Advérbio,não,32,F9q57z2F9X,Advérbio,8-ensino-fundamental
Verbo,ignorar,33,F9q57z2F9X,Advérbio,8-ensino-fundamental
Verbo,ignorar,34,F9q57z2F9X,Verbo,8-ensino-fundamental
Advérbio,como,35,F9q57z2F9X,Advérbio,8-ensino-fundamental
Pontuação,.,0,AZGZcWMzMD,Pontuação,8-ensino-fundamental
Advérbio,ontem,1,AZGZcWMzMD,Substantivo,8-ensino-fundamental
Advérbio,ontem,2,AZGZcWMzMD,Verbo,8-ensino-fundamental
Advérbio,ontem,3,AZGZcWMzMD,Adjetivo,8-ensino-fundamental
Advérbio,ontem,4,AZGZcWMzMD,Advérbio,8-ensino-fundamental
Artigo,O,5,AZGZcWMzMD,Pontuação,8-ensino-fundamental
Artigo,O,6,AZGZcWMzMD,Verbo,8-ensino-fundamental
Adjetivo,velho,7,AZGZcWMzMD,Artigo,8-ensino-fundamental
Adjetivo,velho,8,AZGZcWMzMD,Substantivo,8-ensino-fundamental
Adjetivo,velho,9,AZGZcWMzMD,Adjetivo,8-ensino-fundamental
Substantivo,relógio,10,AZGZcWMzMD,Artigo,8-ensino-fundamental
Substantivo,relógio,11,AZGZcWMzMD,Verbo,8-ensino-fundamental
Substantivo,relógio,12,AZGZcWMzMD,Substantivo,8-ensino-fundamental
Artigo,O,13,AZGZcWMzMD,Artigo,8-ensino-fundamental
Verbo,parou,14,AZGZcWMzMD,Verbo,8-ensino-fundamental
Pontuação,.,0,ZhuGj5Tkv_,Pontuação,8-ensino-fundamental
Nome Próprio,Mamãe,1,ZhuGj5Tkv_,Nome Próprio,8-ensino-fundamental
Verbo,fez,2,ZhuGj5Tkv_,Verbo,8-ensino-fundamental
Substantivo,arroz,3,ZhuGj5Tkv_,Substantivo,8-ensino-fundamental
Pontuação,.,0,RaDzDNSPUh,Pontuação,8-ensino-fundamental
Adjetivo,ruim,1,RaDzDNSPUh,Numeral,8-ensino-fundamental
Adjetivo,ruim,2,RaDzDNSPUh,Substantivo,8-ensino-fundamental
Adjetivo,ruim,3,RaDzDNSPUh,Artigo,8-ensino-fundamental
Adjetivo,ruim,4,RaDzDNSPUh,Substantivo,8-ensino-fundamental
Adjetivo,ruim,5,RaDzDNSPUh,Verbo,8-ensino-fundamental
Adjetivo,ruim,6,RaDzDNSPUh,Adjetivo,8-ensino-fundamental
Substantivo,nota,7,RaDzDNSPUh,Substantivo,8-ensino-fundamental
Artigo,uma,8,RaDzDNSPUh,Substantivo,8-ensino-fundamental
Artigo,uma,9,RaDzDNSPUh,Numeral,8-ensino-fundamental
Artigo,uma,10,RaDzDNSPUh,Artigo,8-ensino-fundamental
Verbo,tirou,11,RaDzDNSPUh,Artigo,8-ensino-fundamental
Verbo,tirou,12,RaDzDNSPUh,Substantivo,8-ensino-fundamental
Verbo,tirou,13,RaDzDNSPUh,Numeral,8-ensino-fundamental
Verbo,tirou,14,RaDzDNSPUh,Verbo,8-ensino-fundamental
Numeral,10,15,RaDzDNSPUh,Substantivo,8-ensino-fundamental
Numeral,10,16,RaDzDNSPUh,Artigo,8-ensino-fundamental
Numeral,10,17,RaDzDNSPUh,Numeral,8-ensino-fundamental
Substantivo,nota,18,RaDzDNSPUh,Artigo,8-ensino-fundamental
Substantivo,nota,19,RaDzDNSPUh,Substantivo,8-ensino-fundamental
Substantivo,aluno,20,RaDzDNSPUh,Substantivo,8-ensino-fundamental
Artigo,O,21,RaDzDNSPUh,Artigo,8-ensino-fundamental
Pontuação,.,0,HWSUR56Jdy,Pontuação,8-ensino-fundamental
Artigo,O,1,HWSUR56Jdy,Artigo,8-ensino-fundamental
Artigo,o,2,HWSUR56Jdy,Artigo,8-ensino-fundamental
Substantivo,carvão,3,HWSUR56Jdy,Verbo,8-ensino-fundamental
Preposição,com,4,HWSUR56Jdy,Verbo,8-ensino-fundamental
Substantivo,carvão,5,HWSUR56Jdy,Substantivo,8-ensino-fundamental
Preposição,com,6,HWSUR56Jdy,Substantivo,8-ensino-fundamental
Preposição,com,7,HWSUR56Jdy,Verbo,8-ensino-fundamental
Preposição,com,8,HWSUR56Jdy,Verbo,8-ensino-fundamental
Preposição,com,9,HWSUR56Jdy,Substantivo,8-ensino-fundamental
Preposição,com,10,HWSUR56Jdy,Preposição,8-ensino-fundamental
Substantivo,retrato,11,HWSUR56Jdy,Verbo,8-ensino-fundamental
Substantivo,retrato,12,HWSUR56Jdy,Substantivo,8-ensino-fundamental
Verbo,desenhou,13,HWSUR56Jdy,Substantivo,8-ensino-fundamental
Verbo,desenhou,14,HWSUR56Jdy,Verbo,8-ensino-fundamental
Substantivo,artista,15,HWSUR56Jdy,Substantivo,8-ensino-fundamental
Artigo,O,0,mBf6iacwGl,Verbo,8-ensino-fundamental
Artigo,O,1,mBf6iacwGl,Artigo,8-ensino-fundamental
Substantivo,gato,2,mBf6iacwGl,Substantivo,8-ensino-fundamental
Verbo,dorme,3,mBf6iacwGl,Substantivo,8-ensino-fundamental
Substantivo,sofá,4,mBf6iacwGl,Substantivo,8-ensino-fundamental
Preposição+Artigo,no,5,mBf6iacwGl,Verbo,8-ensino-fundamental
Preposição+Artigo,no,6,mBf6iacwGl,Pontuação,8-ensino-fundamental
Verbo,dorme,7,mBf6iacwGl,Preposição+Artigo,8-ensino-fundamental
Verbo,dorme,8,mBf6iacwGl,Preposição+Artigo,8-ensino-fundamental
Pontuação,.,9,mBf6iacwGl,Pontuação,8-ensino-fundamental
Verbo,dorme,10,mBf6iacwGl,Preposição+Artigo,8-ensino-fundamental
Verbo,dorme,11,mBf6iacwGl,Verbo,8-ensino-fundamental
Preposição+Artigo,no,12,mBf6iacwGl,Preposição+Artigo,8-ensino-fundamental
Pontuação,.,0,e9cNSHgIHK,Pontuação,8-ensino-fundamental
Substantivo,explicação,1,e9cNSHgIHK,Verbo Auxiliar,8-ensino-fundamental
Substantivo,explicação,2,e9cNSHgIHK,Substantivo,8-ensino-fundamental
Verbo Auxiliar,haviam,3,e9cNSHgIHK,Verbo,8-ensino-fundamental
Verbo,entendido,4,e9cNSHgIHK,Pronome,8-ensino-fundamental
Artigo,a,5,e9cNSHgIHK,Artigo,8-ensino-fundamental
Verbo,entendido,6,e9cNSHgIHK,Artigo,8-ensino-fundamental
Verbo,entendido,7,e9cNSHgIHK,Conjunção Subordinativa,8-ensino-fundamental
Verbo,entendido,8,e9cNSHgIHK,Verbo,8-ensino-fundamental
Conjunção Subordinativa,se,9,e9cNSHgIHK,Verbo,8-ensino-fundamental
Pronome,todos,10,e9cNSHgIHK,Pronome,8-ensino-fundamental
Verbo Auxiliar,haviam,11,e9cNSHgIHK,Artigo,8-ensino-fundamental
Verbo Auxiliar,haviam,12,e9cNSHgIHK,Substantivo,8-ensino-fundamental
Verbo Auxiliar,haviam,13,e9cNSHgIHK,Conjunção Subordinativa,8-ensino-fundamental
Verbo Auxiliar,haviam,14,e9cNSHgIHK,Verbo,8-ensino-fundamental
Verbo Auxiliar,haviam,15,e9cNSHgIHK,Verbo Auxiliar,8-ensino-fundamental
Conjunção Subordinativa,se,16,e9cNSHgIHK,Verbo,8-ensino-fundamental
Conjunção Subordinativa,se,17,e9cNSHgIHK,Verbo Auxiliar,8-ensino-fundamental
Conjunção Subordinativa,se,18,e9cNSHgIHK,Artigo,8-ensino-fundamental
Conjunção Subordinativa,se,19,e9cNSHgIHK,Verbo,8-ensino-fundamental
Conjunção Subordinativa,se,20,e9cNSHgIHK,Substantivo,8-ensino-fundamental
Conjunção Subordinativa,se,21,e9cNSHgIHK,Conjunção Subordinativa,8-ensino-fundamental
Substantivo,professor,22,e9cNSHgIHK,Substantivo,8-ensino-fundamental
Verbo,perguntou,23,e9cNSHgIHK,Verbo,8-ensino-fundamental
Artigo,O,24,e9cNSHgIHK,Artigo,8-ensino-fundamental
Verbo,trouxe,0,-Pn76bIH6J,Verbo,9-ensino-fundamental
Nome Próprio,Ana,1,-Pn76bIH6J,Verbo,9-ensino-fundamental
Nome Próprio,Ana,2,-Pn76bIH6J,Nome Próprio,9-ensino-fundamental
Substantivo,flores,3,-Pn76bIH6J,Substantivo,9-ensino-fundamental
Preposição,para,4,-Pn76bIH6J,Preposição,9-ensino-fundamental
Artigo,a,5,-Pn76bIH6J,Pontuação,9-ensino-fundamental
Artigo,a,6,-Pn76bIH6J,Artigo,9-ensino-fundamental
Substantivo,professora,7,-Pn76bIH6J,Substantivo,9-ensino-fundamental
Pontuação,.,8,-Pn76bIH6J,Pontuação,9-ensino-fundamental
Preposição,Por,0,8dA6sFT8j-,Preposição,8-ensino-fundamental
Pronome,que,1,8dA6sFT8j-,Preposição,8-ensino-fundamental
Pronome,que,2,8dA6sFT8j-,Advérbio,8-ensino-fundamental
Pronome,que,3,8dA6sFT8j-,Pronome,8-ensino-fundamental
Pronome,você,4,8dA6sFT8j-,Pronome,8-ensino-fundamental
Advérbio,não,5,8dA6sFT8j-,Preposição,8-ensino-fundamental
Advérbio,não,6,8dA6sFT8j-,Pontuação,8-ensino-fundamental
Advérbio,não,7,8dA6sFT8j-,Pronome,8-ensino-fundamental
Advérbio,não,8,8dA6sFT8j-,Advérbio,8-ensino-fundamental
Pronome,me,9,8dA6sFT8j-,Verbo,8-ensino-fundamental
Pronome,me,10,8dA6sFT8j-,Preposição,8-ensino-fundamental
Pronome,me,11,8dA6sFT8j-,Pronome,8-ensino-fundamental
Verbo,avisou,12,8dA6sFT8j-,Verbo,8-ensino-fundamental
Advérbio,antes,13,8dA6sFT8j-,Advérbio,8-ensino-fundamental
Preposição,de,14,8dA6sFT8j-,Preposição,8-ensino-fundamental
Verbo,sair,15,8dA6sFT8j-,Verbo,8-ensino-fundamental
Pontuação,?,16,8dA6sFT8j-,Pontuação,8-ensino-fundamental
Nome Próprio,Ana,0,7G_vaOxQ83,Nome Próprio,8-ensino-fundamental
Verbo,comeu,1,7G_vaOxQ83,Verbo,8-ensino-fundamental
Substantivo,bolo,2,7G_vaOxQ83,Artigo,8-ensino-fundamental
Substantivo,bolo,3,7G_vaOxQ83,Substantivo,8-ensino-fundamental
Artigo,o,4,7G_vaOxQ83,Artigo,8-ensino-fundamental
Pontuação,.,5,7G_vaOxQ83,Pontuação,8-ensino-fundamental
Pronome,Eles,0,PjDSogxAiY,Pronome,8-ensino-fundamental
Verbo,quiseram,1,PjDSogxAiY,Verbo,8-ensino-fundamental
Verbo,sair,2,PjDSogxAiY,Verbo,8-ensino-fundamental
Pontuação,.,3,PjDSogxAiY,Pontuação,8-ensino-fundamental
Advérbio,não,4,PjDSogxAiY,Preposição+Artigo,8-ensino-fundamental
Advérbio,não,5,PjDSogxAiY,Advérbio,8-ensino-fundamental
Preposição+Artigo,na,6,PjDSogxAiY,Substantivo,8-ensino-fundamental
Substantivo,chuva,7,PjDSogxAiY,Substantivo,8-ensino-fundamental
Preposição+Artigo,na,8,PjDSogxAiY,Preposição+Artigo,8-ensino-fundamental
Substantivo,música,0,4doSf8O7hO,Pronome,8-ensino-fundamental
Pronome,ela,1,4doSf8O7hO,Pronome,8-ensino-fundamental
Verbo,estudava,2,4doSf8O7hO,Verbo,8-ensino-fundamental
Verbo,tocava,3,4doSf8O7hO,Verbo,8-ensino-fundamental
Pontuação,.,4,4doSf8O7hO,Pontuação,8-ensino-fundamental
Artigo,A,5,4doSf8O7hO,Artigo,8-ensino-fundamental
Substantivo,música,6,4doSf8O7hO,Substantivo,8-ensino-fundamental
Advérbio,enquanto,7,4doSf8O7hO,Advérbio,8-ensino-fundamental
Verbo,quebrou,0,xQNmfrenvf,Verbo,8-ensino-fundamental
Pontuação,.,1,xQNmfrenvf,Pontuação,8-ensino-fundamental
Artigo,o,2,xQNmfrenvf,Artigo,8-ensino-fundamental
Artigo,A,3,xQNmfrenvf,Artigo,8-ensino-fundamental
Substantivo,janela,4,xQNmfrenvf,Substantivo,8-ensino-fundamental
Preposição,com,5,xQNmfrenvf,Preposição,8-ensino-fundamental
Substantivo,vento,6,xQNmfrenvf,Substantivo,8-ensino-fundamental
Adjetivo,forte,7,xQNmfrenvf,Adjetivo,8-ensino-fundamental
Pronome,Ele,0,yq6tV8oxvA,Pronome,9-ensino-fundamental
Verbo,disse,1,yq6tV8oxvA,Verbo,9-ensino-fundamental
Verbo de Ligação,estivesse,2,yq6tV8oxvA,Verbo,9-ensino-fundamental
Conjunção Subordinativa,que,3,yq6tV8oxvA,Verbo de Ligação,9-ensino-fundamental
Conjunção Subordinativa,que,4,yq6tV8oxvA,Pontuação,9-ensino-fundamental
Conjunção Subordinativa,que,5,yq6tV8oxvA,Verbo de Ligação,9-ensino-fundamental
Conjunção Subordinativa,que,6,yq6tV8oxvA,Pontuação,9-ensino-fundamental
Conjunção Subordinativa,que,7,yq6tV8oxvA,Preposição+Artigo,9-ensino-fundamental
Conjunção Subordinativa,que,8,yq6tV8oxvA,Verbo,9-ensino-fundamental
Conjunção Subordinativa,que,9,yq6tV8oxvA,Pontuação,9-ensino-fundamental
Conjunção Subordinativa,que,10,yq6tV8oxvA,Substantivo,9-ensino-fundamental
Conjunção Subordinativa,que,11,yq6tV8oxvA,Adjetivo,9-ensino-fundamental
Conjunção Subordinativa,que,12,yq6tV8oxvA,Conjunção Subordinativa,9-ensino-fundamental
Pontuação,",",13,yq6tV8oxvA,Pontuação,9-ensino-fundamental
Conjunção Subordinativa,embora,14,yq6tV8oxvA,Substantivo,9-ensino-fundamental
Conjunção Subordinativa,embora,15,yq6tV8oxvA,Preposição+Artigo,9-ensino-fundamental
Conjunção Subordinativa,embora,16,yq6tV8oxvA,Adjetivo,9-ensino-fundamental
Conjunção Subordinativa,embora,17,yq6tV8oxvA,Conjunção Subordinativa,9-ensino-fundamental
Verbo de Ligação,estivesse,18,yq6tV8oxvA,Verbo,9-ensino-fundamental
Verbo de Ligação,estivesse,19,yq6tV8oxvA,Verbo,9-ensino-fundamental
Verbo de Ligação,estivesse,20,yq6tV8oxvA,Preposição+Artigo,9-ensino-fundamental
Verbo de Ligação,estivesse,21,yq6tV8oxvA,Verbo de Ligação,9-ensino-fundamental
Adjetivo,doente,22,yq6tV8oxvA,Substantivo,9-ensino-fundamental
Adjetivo,doente,23,yq6tV8oxvA,Substantivo,9-ensino-fundamental
Adjetivo,doente,24,yq6tV8oxvA,Adjetivo,9-ensino-fundamental
Artigo,A,0,9V2ECxMHOP,Verbo Auxiliar,9-ensino-fundamental
Pontuação,",",25,yq6tV8oxvA,Pontuação,9-ensino-fundamental
Artigo,A,1,9V2ECxMHOP,Advérbio,9-ensino-fundamental
Verbo,iria,26,yq6tV8oxvA,Verbo,9-ensino-fundamental
Artigo,A,2,9V2ECxMHOP,Substantivo,9-ensino-fundamental
Artigo,A,3,9V2ECxMHOP,Substantivo,9-ensino-fundamental
Preposição+Artigo,ao,27,yq6tV8oxvA,Preposição+Artigo,9-ensino-fundamental
Artigo,A,4,9V2ECxMHOP,Pronome,9-ensino-fundamental
Artigo,A,5,9V2ECxMHOP,Pontuação,9-ensino-fundamental
Substantivo,trabalho,28,yq6tV8oxvA,Substantivo,9-ensino-fundamental
Artigo,A,6,9V2ECxMHOP,Preposição,9-ensino-fundamental
Artigo,A,7,9V2ECxMHOP,Preposição,9-ensino-fundamental
Pontuação,.,29,yq6tV8oxvA,Pontuação,9-ensino-fundamental
Artigo,A,8,9V2ECxMHOP,Nome Próprio,9-ensino-fundamental
Artigo,A,9,9V2ECxMHOP,Verbo,9-ensino-fundamental
Artigo,A,10,9V2ECxMHOP,Substantivo,9-ensino-fundamental
Artigo,A,11,9V2ECxMHOP,Preposição+Artigo,9-ensino-fundamental
Artigo,A,12,9V2ECxMHOP,Advérbio,9-ensino-fundamental
Artigo,A,13,9V2ECxMHOP,Preposição,9-ensino-fundamental
Artigo,A,14,9V2ECxMHOP,Artigo,9-ensino-fundamental
Artigo,A,0,BQ2CPMZlP9,Artigo,9-ensino-fundamental
Substantivo,casa,15,9V2ECxMHOP,Verbo Auxiliar,9-ensino-fundamental
Substantivo,casa,16,9V2ECxMHOP,Nome Próprio,9-ensino-fundamental
Substantivo,criança,1,BQ2CPMZlP9,Substantivo,9-ensino-fundamental
Verbo,viu,2,BQ2CPMZlP9,Verbo,9-ensino-fundamental
Artigo,o,3,BQ2CPMZlP9,Artigo,9-ensino-fundamental
Nome Próprio,João,17,9V2ECxMHOP,Nome Próprio,9-ensino-fundamental
Substantivo,homem,4,BQ2CPMZlP9,Substantivo,9-ensino-fundamental
Preposição,com,5,BQ2CPMZlP9,Preposição,9-ensino-fundamental
Verbo,construída,18,9V2ECxMHOP,Substantivo,9-ensino-fundamental
Artigo,o,6,BQ2CPMZlP9,Artigo,9-ensino-fundamental
Verbo,construída,19,9V2ECxMHOP,Preposição,9-ensino-fundamental
Verbo,construída,20,9V2ECxMHOP,Pronome,9-ensino-fundamental
Substantivo,binóculo,7,BQ2CPMZlP9,Substantivo,9-ensino-fundamental
Pontuação,.,8,BQ2CPMZlP9,Pontuação,9-ensino-fundamental
Substantivo,avô,21,9V2ECxMHOP,Pronome,9-ensino-fundamental
Substantivo,casa,22,9V2ECxMHOP,Preposição,9-ensino-fundamental
Substantivo,casa,23,9V2ECxMHOP,Pronome,9-ensino-fundamental
Substantivo,casa,24,9V2ECxMHOP,Verbo Auxiliar,9-ensino-fundamental
Substantivo,casa,25,9V2ECxMHOP,Verbo,9-ensino-fundamental
Substantivo,casa,26,9V2ECxMHOP,Advérbio,9-ensino-fundamental
Substantivo,casa,27,9V2ECxMHOP,Preposição,9-ensino-fundamental
Substantivo,casa,28,9V2ECxMHOP,Preposição+Artigo,9-ensino-fundamental
Substantivo,casa,29,9V2ECxMHOP,Pontuação,9-ensino-fundamental
Substantivo,casa,30,9V2ECxMHOP,Substantivo,9-ensino-fundamental
Pronome,Ele,0,FjEgsp5THF,Pronome,9-ensino-fundamental
Pronome,que,31,9V2ECxMHOP,Substantivo,9-ensino-fundamental
Pronome,que,32,9V2ECxMHOP,Verbo Auxiliar,9-ensino-fundamental
Pronome,que,33,9V2ECxMHOP,Preposição,9-ensino-fundamental
Pronome,que,34,9V2ECxMHOP,Preposição+Artigo,9-ensino-fundamental
Pronome,que,35,9V2ECxMHOP,Advérbio,9-ensino-fundamental
Verbo,sabia,1,FjEgsp5THF,Verbo,9-ensino-fundamental
Pronome,que,36,9V2ECxMHOP,Substantivo,9-ensino-fundamental
Pronome,que,37,9V2ECxMHOP,Verbo,9-ensino-fundamental
Pronome,que,38,9V2ECxMHOP,Verbo,9-ensino-fundamental
Pronome,que,39,9V2ECxMHOP,Preposição,9-ensino-fundamental
Verbo,pintar,2,FjEgsp5THF,Substantivo,9-ensino-fundamental
Pronome,que,40,9V2ECxMHOP,Pontuação,9-ensino-fundamental
Verbo,pintar,3,FjEgsp5THF,Adjetivo,9-ensino-fundamental
Pronome,que,41,9V2ECxMHOP,Substantivo,9-ensino-fundamental
Pronome,que,42,9V2ECxMHOP,Pronome,9-ensino-fundamental
Verbo,pintar,4,FjEgsp5THF,Verbo,9-ensino-fundamental
Verbo Auxiliar,foi,43,9V2ECxMHOP,Verbo,9-ensino-fundamental
Verbo Auxiliar,foi,44,9V2ECxMHOP,Verbo Auxiliar,9-ensino-fundamental
Substantivo,casas,5,FjEgsp5THF,Substantivo,9-ensino-fundamental
Verbo,construída,45,9V2ECxMHOP,Verbo,9-ensino-fundamental
Adjetivo,antigas,6,FjEgsp5THF,Adjetivo,9-ensino-fundamental
Preposição+Artigo,pelo,46,9V2ECxMHOP,Verbo,9-ensino-fundamental
Pontuação,.,7,FjEgsp5THF,Pontuação,9-ensino-fundamental
Preposição+Artigo,pelo,47,9V2ECxMHOP,Preposição+Artigo,9-ensino-fundamental
Substantivo,avô,48,9V2ECxMHOP,Verbo,9-ensino-fundamental
Substantivo,avô,49,9V2ECxMHOP,Advérbio,9-ensino-fundamental
Substantivo,avô,50,9V2ECxMHOP,Pontuação,9-ensino-fundamental
Substantivo,avô,51,9V2ECxMHOP,Preposição,9-ensino-fundamental
Substantivo,avô,52,9V2ECxMHOP,Substantivo,9-ensino-fundamental
Preposição,de,53,9V2ECxMHOP,Verbo,9-ensino-fundamental
Artigo,A,0,oSIJyAdkLY,Artigo,9-ensino-fundamental
Preposição,de,54,9V2ECxMHOP,Preposição,9-ensino-fundamental
