correctTag,targetWord,eventType,orderingId,sessionId,draggedTag
Adjetivo,cansada,interaction,20,cTzGqLtN0v,Verbo
Adjetivo,cansada,interaction,21,cTzGqLtN0v,Adjetivo
Verbo,trabalhando,interaction,22,cTzGqLtN0v,Advérbio
Verbo,trabalhando,interaction,23,cTzGqLtN0v,Advérbio
Verbo,trabalhando,interaction,24,cTzGqLtN0v,Verbo
Preposição,até,interaction,25,cTzGqLtN0v,Pontuação
Preposição,até,interaction,26,cTzGqLtN0v,Advérbio
Preposição,até,interaction,27,cTzGqLtN0v,Preposição
Advérbio,tarde,interaction,28,cTzGqLtN0v,Pontuação
Advérbio,tarde,interaction,29,cTzGqLtN0v,Advérbio
Pontuação,.,interaction,30,cTzGqLtN0v,Pontuação
Pontuação,.,interaction,0,cgXB7grcIe,Verbo
Pontuação,.,interaction,0,AKMKp3MvlF,Advérbio
Pontuação,.,interaction,1,AKMKp3MvlF,Pontuação
Pontuação,.,interaction,0,dTJ5PzxpXn,Substantivo
Pontuação,.,interaction,1,dTJ5PzxpXn,Verbo
Pontuação,.,interaction,2,dTJ5PzxpXn,Pontuação
Pontuação,.,interaction,0,qRq-T5-ZYr,Verbo
Pontuação,.,interaction,1,qRq-T5-ZYr,Preposição+Artigo
Pontuação,.,interaction,2,qRq-T5-ZYr,Artigo
Pontuação,.,interaction,3,qRq-T5-ZYr,Substantivo
Pontuação,.,interaction,4,qRq-T5-ZYr,Substantivo
Pontuação,.,interaction,5,qRq-T5-ZYr,Pontuação
Adjetivo,final,interaction,0,_Knww-W6C3,Preposição+Artigo
Verbo,acredito,interaction,0,G0RkikKZCa,Verbo
Verbo,conseguido,interaction,1,G0RkikKZCa,Verbo
Verbo,terminar,interaction,2,G0RkikKZCa,Verbo
Substantivo,prova,interaction,0,tzdWbiOgtw,Verbo
Substantivo,prova,interaction,1,tzdWbiOgtw,Verbo
Artigo,a,interaction,2,tzdWbiOgtw,Verbo
Pontuação,.,interaction,3,tzdWbiOgtw,Verbo
Advérbio,melhor,interaction,4,tzdWbiOgtw,Preposição
Advérbio,melhor,interaction,5,tzdWbiOgtw,Conjunção Subordinativa
Pontuação,",",interaction,6,tzdWbiOgtw,Verbo
Pontuação,",",interaction,7,tzdWbiOgtw,Pontuação
Pontuação,.,interaction,8,tzdWbiOgtw,Pontuação
Conjunção Subordinativa,Enquanto,interaction,0,eAc-T2DVTH,Verbo
Verbo,preparado,interaction,9,tzdWbiOgtw,Advérbio
Verbo,falava,interaction,1,eAc-T2DVTH,Verbo
Substantivo,prova,interaction,10,tzdWbiOgtw,Substantivo
Verbo,prestavam,interaction,2,eAc-T2DVTH,Verbo
Preposição,para,interaction,11,tzdWbiOgtw,Pronome
Verbo Auxiliar,teria,interaction,12,tzdWbiOgtw,Advérbio
Pontuação,.,interaction,3,eAc-T2DVTH,Pontuação
Preposição,para,interaction,13,tzdWbiOgtw,Verbo Auxiliar
Verbo,soubesse,interaction,14,tzdWbiOgtw,Conjunção Subordinativa
Pronome,me,interaction,15,tzdWbiOgtw,Artigo
Verbo,preparado,interaction,16,tzdWbiOgtw,Advérbio
Verbo,preparado,interaction,17,tzdWbiOgtw,Conjunção Subordinativa
Verbo,preparado,interaction,18,tzdWbiOgtw,Verbo Auxiliar
Verbo,preparado,interaction,19,tzdWbiOgtw,Preposição
Verbo,preparado,interaction,20,tzdWbiOgtw,Verbo
Advérbio,antes,interaction,21,tzdWbiOgtw,Artigo
Advérbio,antes,interaction,22,tzdWbiOgtw,Conjunção Subordinativa
Advérbio,antes,interaction,23,tzdWbiOgtw,Pronome
Conjunção Subordinativa,Se,interaction,24,tzdWbiOgtw,Pronome
Pronome,eu,interaction,25,tzdWbiOgtw,Verbo
Advérbio,antes,interaction,26,tzdWbiOgtw,Verbo
Advérbio,melhor,interaction,27,tzdWbiOgtw,Verbo
Artigo,a,interaction,28,tzdWbiOgtw,Verbo
Artigo,a,interaction,29,tzdWbiOgtw,Preposição
Preposição,para,interaction,30,tzdWbiOgtw,Advérbio
Verbo Auxiliar,teria,interaction,31,tzdWbiOgtw,Advérbio
Verbo Auxiliar,teria,interaction,32,tzdWbiOgtw,Conjunção Subordinativa
Verbo,soubesse,interaction,33,tzdWbiOgtw,Verbo Auxiliar
Artigo,a,interaction,34,tzdWbiOgtw,Artigo
Preposição,para,interaction,35,tzdWbiOgtw,Advérbio
Preposição,para,interaction,36,tzdWbiOgtw,Verbo
Preposição,para,interaction,37,tzdWbiOgtw,Pronome
Preposição,para,interaction,38,tzdWbiOgtw,Pronome
Preposição,para,interaction,39,tzdWbiOgtw,Advérbio
Preposição,para,interaction,40,tzdWbiOgtw,Conjunção Subordinativa
Preposição,para,interaction,41,tzdWbiOgtw,Verbo Auxiliar
Preposição,para,interaction,42,tzdWbiOgtw,Preposição
Pronome,me,interaction,43,tzdWbiOgtw,Verbo
Pronome,me,interaction,44,tzdWbiOgtw,Pronome
Advérbio,antes,interaction,45,tzdWbiOgtw,Pronome
Advérbio,antes,interaction,46,tzdWbiOgtw,Verbo
Advérbio,antes,interaction,47,tzdWbiOgtw,Advérbio
Advérbio,melhor,interaction,48,tzdWbiOgtw,Verbo Auxiliar
Advérbio,melhor,interaction,49,tzdWbiOgtw,Conjunção Subordinativa
Advérbio,melhor,interaction,50,tzdWbiOgtw,Advérbio
Verbo Auxiliar,teria,interaction,51,tzdWbiOgtw,Pronome
Verbo Auxiliar,teria,interaction,52,tzdWbiOgtw,Pronome
Verbo Auxiliar,teria,interaction,53,tzdWbiOgtw,Verbo
Verbo Auxiliar,teria,interaction,54,tzdWbiOgtw,Verbo Auxiliar
Conjunção Subordinativa,Se,interaction,55,tzdWbiOgtw,Verbo
Conjunção Subordinativa,Se,interaction,56,tzdWbiOgtw,Pronome
Conjunção Subordinativa,Se,interaction,57,tzdWbiOgtw,Conjunção Subordinativa
Pronome,eu,interaction,58,tzdWbiOgtw,Verbo
Pronome,eu,interaction,59,tzdWbiOgtw,Pronome
Verbo,soubesse,interaction,60,tzdWbiOgtw,Verbo
Pontuação,.,interaction,0,RawGrk8q6m,Pontuação
Substantivo,alunos,interaction,1,RawGrk8q6m,Preposição+Artigo
Artigo,Os,interaction,2,RawGrk8q6m,Substantivo
Substantivo,atenção,interaction,3,RawGrk8q6m,Verbo
Verbo,assistem,interaction,4,RawGrk8q6m,Verbo
Substantivo,alunos,interaction,5,RawGrk8q6m,Preposição
Substantivo,aula,interaction,6,RawGrk8q6m,Preposição
Substantivo,atenção,interaction,7,RawGrk8q6m,Preposição
Preposição+Artigo,à,interaction,8,RawGrk8q6m,Artigo
Substantivo,alunos,interaction,9,RawGrk8q6m,Artigo
Substantivo,aula,interaction,10,RawGrk8q6m,Substantivo
Substantivo,atenção,interaction,11,RawGrk8q6m,Substantivo
Substantivo,alunos,interaction,12,RawGrk8q6m,Substantivo
Artigo,Os,interaction,13,RawGrk8q6m,Preposição+Artigo
Artigo,Os,interaction,14,RawGrk8q6m,Preposição
Artigo,Os,interaction,15,RawGrk8q6m,Artigo
Preposição+Artigo,à,interaction,16,RawGrk8q6m,Preposição+Artigo
Preposição,com,interaction,17,RawGrk8q6m,Preposição
Conjunção Subordinativa,Se,interaction,0,-GYoamgajp,Preposição
Pontuação,",",interaction,1,-GYoamgajp,Pontuação
Verbo Auxiliar,vamos,interaction,2,-GYoamgajp,Verbo Auxiliar
Verbo,ficar,interaction,3,-GYoamgajp,Verbo
Substantivo,casa,interaction,4,-GYoamgajp,Substantivo
Preposição,em,interaction,5,-GYoamgajp,Preposição
Pontuação,.,interaction,6,-GYoamgajp,Pontuação
Verbo,chover,interaction,7,-GYoamgajp,Verbo
Conjunção Subordinativa,Se,interaction,8,-GYoamgajp,Conjunção Subordinativa
Pronome,Ela,interaction,0,x1xYsnBXt_,Pronome
Advérbio,não,interaction,1,x1xYsnBXt_,Advérbio
Verbo,queria,interaction,2,x1xYsnBXt_,Verbo
Verbo,sair,interaction,3,x1xYsnBXt_,Verbo
Pontuação,",",interaction,4,x1xYsnBXt_,Pontuação
Substantivo,artista,interaction,0,28-pzdf8t9,Substantivo
Substantivo,menino,interaction,0,zWjfzJD40f,Verbo
Pontuação,.,interaction,1,zWjfzJD40f,Pontuação
Substantivo,ônibus,interaction,2,zWjfzJD40f,Artigo
Pontuação,!,interaction,0,nzaHrbFmzU,Pontuação
Pronome,você,interaction,1,nzaHrbFmzU,Verbo
Substantivo,surpresa,interaction,2,nzaHrbFmzU,Artigo
Verbo,ajudasse,interaction,0,XmwLngSuIB,Verbo
Verbo,Gostaria,interaction,1,XmwLngSuIB,Verbo
Pontuação,.,interaction,2,XmwLngSuIB,Pontuação
Artigo,os,interaction,3,XmwLngSuIB,Artigo
Preposição,com,interaction,4,XmwLngSuIB,Preposição
Preposição,de,interaction,5,XmwLngSuIB,Preposição
Pronome,você,interaction,6,XmwLngSuIB,Pronome
Pronome,me,interaction,7,XmwLngSuIB,Pronome
Conjunção Subordinativa,que,interaction,8,XmwLngSuIB,Conjunção Subordinativa
Substantivo,exercícios,interaction,9,XmwLngSuIB,Substantivo
Substantivo,matemática,interaction,10,XmwLngSuIB,Substantivo
Verbo,gosta,interaction,0,Lt6h2jgSfy,Pronome
Verbo,jogar,interaction,1,Lt6h2jgSfy,Verbo
Pontuação,.,interaction,2,Lt6h2jgSfy,Pontuação
Substantivo,futebol,interaction,3,Lt6h2jgSfy,Verbo
Verbo,gosta,interaction,4,Lt6h2jgSfy,Verbo
Conjunção Subordinativa,de,interaction,5,Lt6h2jgSfy,Substantivo
Pronome,Ele,interaction,6,Lt6h2jgSfy,Pronome
Conjunção Subordinativa,de,interaction,7,Lt6h2jgSfy,Conjunção Subordinativa
Substantivo,futebol,interaction,8,Lt6h2jgSfy,Substantivo
Pontuação,.,interaction,0,A9VZM3llR4,Pronome
Pontuação,.,interaction,1,A9VZM3llR4,Pontuação
Verbo,deixaram,interaction,2,A9VZM3llR4,Preposição+Artigo
Substantivo,quintal,interaction,3,A9VZM3llR4,Preposição+Artigo
Verbo,preso,interaction,4,A9VZM3llR4,Verbo
Verbo,deixaram,interaction,5,A9VZM3llR4,Verbo
Substantivo,cachorro,interaction,6,A9VZM3llR4,Preposição+Artigo
Preposição+Artigo,no,interaction,7,A9VZM3llR4,Pronome
Preposição+Artigo,no,interaction,8,A9VZM3llR4,Substantivo
Preposição+Artigo,no,interaction,9,A9VZM3llR4,Substantivo
Preposição+Artigo,no,interaction,10,A9VZM3llR4,Artigo
Preposição+Artigo,no,interaction,11,A9VZM3llR4,Preposição+Artigo
Substantivo,quintal,interaction,12,A9VZM3llR4,Pronome
Substantivo,quintal,interaction,13,A9VZM3llR4,Substantivo
Substantivo,cachorro,interaction,14,A9VZM3llR4,Substantivo
Artigo,o,interaction,15,A9VZM3llR4,Artigo
Pronome,Eles,interaction,16,A9VZM3llR4,Pronome
Substantivo,calma,interaction,0,Df-pysotLN,Verbo
Substantivo,calma,interaction,1,Df-pysotLN,Artigo
Substantivo,calma,interaction,2,Df-pysotLN,Substantivo
Verbo,Seja,interaction,0,F9q57z2F9X,Verbo
Verbo Auxiliar,tenha,interaction,0,zZQ8Rpw4n5,Substantivo
Verbo,for,interaction,1,F9q57z2F9X,Verbo
Substantivo,direito,interaction,1,zZQ8Rpw4n5,Verbo
Verbo Auxiliar,foi,interaction,2,F9q57z2F9X,Verbo
Substantivo,direito,interaction,2,zZQ8Rpw4n5,Verbo
Pronome,que,interaction,3,F9q57z2F9X,Verbo
Substantivo,direito,interaction,3,zZQ8Rpw4n5,Verbo Auxiliar
Substantivo,direito,interaction,4,zZQ8Rpw4n5,Pontuação
Substantivo,direito,interaction,5,zZQ8Rpw4n5,Conjunção Subordinativa
Verbo,choveu,interaction,0,r7vxfox2cK,Verbo
Substantivo,direito,interaction,6,zZQ8Rpw4n5,Pronome
Substantivo,assembleia,interaction,4,F9q57z2F9X,Substantivo
Substantivo,direito,interaction,7,zZQ8Rpw4n5,Substantivo
Pronome,que,interaction,5,F9q57z2F9X,Advérbio
Pronome,o,interaction,6,F9q57z2F9X,Verbo
Advérbio,Ontem,interaction,1,r7vxfox2cK,Preposição+Artigo
Pronome,o,interaction,7,F9q57z2F9X,Advérbio
Preposição+Artigo,na,interaction,2,r7vxfox2cK,Preposição+Artigo
Verbo,ignorar,interaction,8,F9q57z2F9X,Pronome
Verbo,entendido,interaction,8,zZQ8Rpw4n5,Verbo Auxiliar
Substantivo,cidade,interaction,3,r7vxfox2cK,Substantivo
Verbo,entendido,interaction,9,zZQ8Rpw4n5,Verbo
Advérbio,Ontem,interaction,4,r7vxfox2cK,Advérbio
Pronome,que,interaction,9,F9q57z2F9X,Preposição+Artigo
Advérbio,muito,interaction,5,r7vxfox2cK,Advérbio
Pontuação,.,interaction,6,r7vxfox2cK,Pontuação
Verbo,dito,interaction,10,F9q57z2F9X,Verbo
Pronome,que,interaction,11,F9q57z2F9X,Pronome
Verbo Auxiliar,foi,interaction,12,F9q57z2F9X,Advérbio
Verbo Auxiliar,foi,interaction,13,F9q57z2F9X,Advérbio
Verbo Auxiliar,foi,interaction,14,F9q57z2F9X,Pronome
Verbo Auxiliar,foi,interaction,15,F9q57z2F9X,Pontuação
Verbo Auxiliar,foi,interaction,16,F9q57z2F9X,Preposição+Artigo
Verbo Auxiliar,foi,interaction,17,F9q57z2F9X,Pontuação
Verbo Auxiliar,foi,interaction,18,F9q57z2F9X,Advérbio
Verbo Auxiliar,foi,interaction,19,F9q57z2F9X,Verbo
Verbo Auxiliar,foi,interaction,20,F9q57z2F9X,Advérbio
Verbo Auxiliar,foi,interaction,21,F9q57z2F9X,Verbo
Verbo Auxiliar,foi,interaction,22,F9q57z2F9X,Verbo Auxiliar
Pronome,o,interaction,23,F9q57z2F9X,Pronome
Preposição+Artigo,na,interaction,24,F9q57z2F9X,Verbo
Preposição+Artigo,na,interaction,25,F9q57z2F9X,Preposição+Artigo
Pontuação,.,interaction,26,F9q57z2F9X,Pontuação
Pontuação,",",interaction,27,F9q57z2F9X,Pontuação
Verbo,devemos,interaction,28,F9q57z2F9X,Advérbio
Verbo,devemos,interaction,29,F9q57z2F9X,Advérbio
Verbo,devemos,interaction,30,F9q57z2F9X,Advérbio
Verbo,devemos,interaction,31,F9q57z2F9X,Verbo
Advérbio,não,interaction,32,F9q57z2F9X,Advérbio
Verbo,ignorar,interaction,33,F9q57z2F9X,Advérbio
Verbo,ignorar,interaction,34,F9q57z2F9X,Verbo
Advérbio,como,interaction,35,F9q57z2F9X,Advérbio
Pontuação,.,interaction,0,AZGZcWMzMD,Pontuação
Advérbio,ontem,interaction,1,AZGZcWMzMD,Substantivo
Advérbio,ontem,interaction,2,AZGZcWMzMD,Verbo
Advérbio,ontem,interaction,3,AZGZcWMzMD,Adjetivo
Advérbio,ontem,interaction,4,AZGZcWMzMD,Advérbio
Artigo,O,interaction,5,AZGZcWMzMD,Pontuação
Artigo,O,interaction,6,AZGZcWMzMD,Verbo
Adjetivo,velho,interaction,7,AZGZcWMzMD,Artigo
Adjetivo,velho,interaction,8,AZGZcWMzMD,Substantivo
Adjetivo,velho,interaction,9,AZGZcWMzMD,Adjetivo
Substantivo,relógio,interaction,10,AZGZcWMzMD,Artigo
Substantivo,relógio,interaction,11,AZGZcWMzMD,Verbo
Substantivo,relógio,interaction,12,AZGZcWMzMD,Substantivo
Artigo,O,interaction,13,AZGZcWMzMD,Artigo
Verbo,parou,interaction,14,AZGZcWMzMD,Verbo
Pontuação,.,interaction,0,ZhuGj5Tkv_,Pontuação
Nome Próprio,Mamãe,interaction,1,ZhuGj5Tkv_,Nome Próprio
Verbo,fez,interaction,2,ZhuGj5Tkv_,Verbo
Substantivo,arroz,interaction,3,ZhuGj5Tkv_,Substantivo
Pontuação,.,interaction,0,RaDzDNSPUh,Pontuação
Adjetivo,ruim,interaction,1,RaDzDNSPUh,Numeral
Adjetivo,ruim,interaction,2,RaDzDNSPUh,Substantivo
Adjetivo,ruim,interaction,3,RaDzDNSPUh,Artigo
Adjetivo,ruim,interaction,4,RaDzDNSPUh,Substantivo
Adjetivo,ruim,interaction,5,RaDzDNSPUh,Verbo
Adjetivo,ruim,interaction,6,RaDzDNSPUh,Adjetivo
Substantivo,nota,interaction,7,RaDzDNSPUh,Substantivo
Artigo,uma,interaction,8,RaDzDNSPUh,Substantivo
Artigo,uma,interaction,9,RaDzDNSPUh,Numeral
Artigo,uma,interaction,10,RaDzDNSPUh,Artigo
Verbo,tirou,interaction,11,RaDzDNSPUh,Artigo
Verbo,tirou,interaction,12,RaDzDNSPUh,Substantivo
Verbo,tirou,interaction,13,RaDzDNSPUh,Numeral
Verbo,tirou,interaction,14,RaDzDNSPUh,Verbo
Numeral,10,interaction,15,RaDzDNSPUh,Substantivo
Numeral,10,interaction,16,RaDzDNSPUh,Artigo
Numeral,10,interaction,17,RaDzDNSPUh,Numeral
Substantivo,nota,interaction,18,RaDzDNSPUh,Artigo
Substantivo,nota,interaction,19,RaDzDNSPUh,Substantivo
Substantivo,aluno,interaction,20,RaDzDNSPUh,Substantivo
Artigo,O,interaction,21,RaDzDNSPUh,Artigo
Pontuação,.,interaction,0,HWSUR56Jdy,Pontuação
Artigo,O,interaction,1,HWSUR56Jdy,Artigo
Artigo,o,interaction,2,HWSUR56Jdy,Artigo
Substantivo,carvão,interaction,3,HWSUR56Jdy,Verbo
Preposição,com,interaction,4,HWSUR56Jdy,Verbo
Substantivo,carvão,interaction,5,HWSUR56Jdy,Substantivo
Preposição,com,interaction,6,HWSUR56Jdy,Substantivo
Preposição,com,interaction,7,HWSUR56Jdy,Verbo
Preposição,com,interaction,8,HWSUR56Jdy,Verbo
Preposição,com,interaction,9,HWSUR56Jdy,Substantivo
Preposição,com,interaction,10,HWSUR56Jdy,Preposição
Substantivo,retrato,interaction,11,HWSUR56Jdy,Verbo
Substantivo,retrato,interaction,12,HWSUR56Jdy,Substantivo
Verbo,desenhou,interaction,13,HWSUR56Jdy,Substantivo
Verbo,desenhou,interaction,14,HWSUR56Jdy,Verbo
Substantivo,artista,interaction,15,HWSUR56Jdy,Substantivo
Pontuação,.,interaction,0,XIkmRjC-f3,Pontuação
Preposição+Artigo,na,interaction,1,XIkmRjC-f3,Preposição+Artigo
Substantivo,cidade,interaction,2,XIkmRjC-f3,Advérbio
Substantivo,cidade,interaction,3,XIkmRjC-f3,Advérbio
Substantivo,cidade,interaction,4,XIkmRjC-f3,Verbo
Substantivo,cidade,interaction,5,XIkmRjC-f3,Substantivo
Preposição+Artigo,da,interaction,0,wmyBM-qv-I,Verbo
Preposição+Artigo,da,interaction,1,wmyBM-qv-I,Pronome
Preposição+Artigo,da,interaction,2,wmyBM-qv-I,Verbo
Artigo,O,interaction,0,mBf6iacwGl,Verbo
Artigo,O,interaction,1,mBf6iacwGl,Artigo
Substantivo,gato,interaction,2,mBf6iacwGl,Substantivo
Verbo,dorme,interaction,3,mBf6iacwGl,Substantivo
Substantivo,sofá,interaction,4,mBf6iacwGl,Substantivo
Preposição+Artigo,no,interaction,5,mBf6iacwGl,Verbo
Preposição+Artigo,no,interaction,6,mBf6iacwGl,Pontuação
Verbo,dorme,interaction,7,mBf6iacwGl,Preposição+Artigo
Verbo,dorme,interaction,8,mBf6iacwGl,Preposição+Artigo
Pontuação,.,interaction,9,mBf6iacwGl,Pontuação
Verbo,dorme,interaction,10,mBf6iacwGl,Preposição+Artigo
Verbo,dorme,interaction,11,mBf6iacwGl,Verbo
Preposição+Artigo,no,interaction,12,mBf6iacwGl,Preposição+Artigo
Pontuação,.,interaction,0,e9cNSHgIHK,Pontuação
Substantivo,explicação,interaction,1,e9cNSHgIHK,Verbo Auxiliar
Substantivo,explicação,interaction,2,e9cNSHgIHK,Substantivo
Verbo Auxiliar,haviam,interaction,3,e9cNSHgIHK,Verbo
Verbo,entendido,interaction,4,e9cNSHgIHK,Pronome
Artigo,a,interaction,5,e9cNSHgIHK,Artigo
Verbo,entendido,interaction,6,e9cNSHgIHK,Artigo
Verbo,entendido,interaction,7,e9cNSHgIHK,Conjunção Subordinativa
Verbo,entendido,interaction,8,e9cNSHgIHK,Verbo
Conjunção Subordinativa,se,interaction,9,e9cNSHgIHK,Verbo
Pronome,todos,interaction,10,e9cNSHgIHK,Pronome
Verbo Auxiliar,haviam,interaction,11,e9cNSHgIHK,Artigo
Verbo Auxiliar,haviam,interaction,12,e9cNSHgIHK,Substantivo
Verbo Auxiliar,haviam,interaction,13,e9cNSHgIHK,Conjunção Subordinativa
Verbo Auxiliar,haviam,interaction,14,e9cNSHgIHK,Verbo
Verbo Auxiliar,haviam,interaction,15,e9cNSHgIHK,Verbo Auxiliar
Conjunção Subordinativa,se,interaction,16,e9cNSHgIHK,Verbo
Conjunção Subordinativa,se,interaction,17,e9cNSHgIHK,Verbo Auxiliar
Conjunção Subordinativa,se,interaction,18,e9cNSHgIHK,Artigo
Conjunção Subordinativa,se,interaction,19,e9cNSHgIHK,Verbo
Conjunção Subordinativa,se,interaction,20,e9cNSHgIHK,Substantivo
Conjunção Subordinativa,se,interaction,21,e9cNSHgIHK,Conjunção Subordinativa
Substantivo,professor,interaction,22,e9cNSHgIHK,Substantivo
Verbo,perguntou,interaction,23,e9cNSHgIHK,Verbo
Artigo,O,interaction,24,e9cNSHgIHK,Artigo
Verbo,trouxe,interaction,0,-Pn76bIH6J,Verbo
Nome Próprio,Ana,interaction,1,-Pn76bIH6J,Verbo
Nome Próprio,Ana,interaction,2,-Pn76bIH6J,Nome Próprio
Substantivo,flores,interaction,3,-Pn76bIH6J,Substantivo
Preposição,para,interaction,4,-Pn76bIH6J,Preposição
Artigo,a,interaction,5,-Pn76bIH6J,Pontuação
Artigo,a,interaction,6,-Pn76bIH6J,Artigo
Substantivo,professora,interaction,7,-Pn76bIH6J,Substantivo
Pontuação,.,interaction,8,-Pn76bIH6J,Pontuação
Pontuação,",",interaction,0,NrGJdOSaHS,Pontuação
Pontuação,",",interaction,1,NrGJdOSaHS,Pontuação
Pontuação,.,interaction,2,NrGJdOSaHS,Pontuação
Nome Próprio,Maria,interaction,3,NrGJdOSaHS,Nome Próprio
Preposição,por,interaction,4,NrGJdOSaHS,Substantivo
Preposição,Por,interaction,0,8dA6sFT8j-,Preposição
Pronome,que,interaction,1,8dA6sFT8j-,Preposição
Pronome,que,interaction,2,8dA6sFT8j-,Advérbio
Pronome,que,interaction,3,8dA6sFT8j-,Pronome
Pronome,você,interaction,4,8dA6sFT8j-,Pronome
Advérbio,não,interaction,5,8dA6sFT8j-,Preposição
Advérbio,não,interaction,6,8dA6sFT8j-,Pontuação
Advérbio,não,interaction,7,8dA6sFT8j-,Pronome
Advérbio,não,interaction,8,8dA6sFT8j-,Advérbio
Pronome,me,interaction,9,8dA6sFT8j-,Verbo
Pronome,me,interaction,10,8dA6sFT8j-,Preposição
Pronome,me,interaction,11,8dA6sFT8j-,Pronome
Verbo,traga,interaction,5,NrGJdOSaHS,Substantivo
Verbo,avisou,interaction,12,8dA6sFT8j-,Verbo
Advérbio,antes,interaction,13,8dA6sFT8j-,Advérbio
Preposição,de,interaction,14,8dA6sFT8j-,Preposição
Verbo,sair,interaction,15,8dA6sFT8j-,Verbo
Verbo,traga,interaction,6,NrGJdOSaHS,Verbo
Pontuação,?,interaction,16,8dA6sFT8j-,Pontuação
Interjeição,Ah,interaction,0,v9GVQvHdCD,Pontuação
Verbo,abriram,interaction,0,wCCm2eelIS,Pronome
Nome Próprio,Ana,interaction,0,7G_vaOxQ83,Nome Próprio
Verbo,comeu,interaction,1,7G_vaOxQ83,Verbo
Substantivo,bolo,interaction,2,7G_vaOxQ83,Artigo
Substantivo,bolo,interaction,3,7G_vaOxQ83,Substantivo
Artigo,o,interaction,4,7G_vaOxQ83,Artigo
Pontuação,.,interaction,5,7G_vaOxQ83,Pontuação
Pronome,Eles,interaction,0,PjDSogxAiY,Pronome
Verbo,quiseram,interaction,1,PjDSogxAiY,Verbo
Verbo,sair,interaction,2,PjDSogxAiY,Verbo
Pontuação,.,interaction,3,PjDSogxAiY,Pontuação
Advérbio,não,interaction,4,PjDSogxAiY,Preposição+Artigo
Advérbio,não,interaction,5,PjDSogxAiY,Advérbio
Preposição+Artigo,na,interaction,6,PjDSogxAiY,Substantivo
Substantivo,chuva,interaction,7,PjDSogxAiY,Substantivo
Preposição+Artigo,na,interaction,8,PjDSogxAiY,Preposição+Artigo
Substantivo,música,interaction,0,4doSf8O7hO,Pronome
Pronome,ela,interaction,1,4doSf8O7hO,Pronome
Verbo,estudava,interaction,2,4doSf8O7hO,Verbo
Verbo,tocava,interaction,3,4doSf8O7hO,Verbo
Pontuação,.,interaction,4,4doSf8O7hO,Pontuação
Artigo,A,interaction,5,4doSf8O7hO,Artigo
Substantivo,música,interaction,6,4doSf8O7hO,Substantivo
Advérbio,enquanto,interaction,7,4doSf8O7hO,Advérbio
Pronome,Ela,interaction,0,tKo-p4KEqU,Pronome
Verbo de Ligação,estava,interaction,1,tKo-p4KEqU,Verbo
Verbo,manter,interaction,2,tKo-p4KEqU,Verbo
Verbo,funciona,interaction,0,ju09cI0Qcd,Verbo
Conjunção Subordinativa,como,interaction,1,ju09cI0Qcd,Verbo
Conjunção Subordinativa,como,interaction,2,ju09cI0Qcd,Verbo
Conjunção Subordinativa,como,interaction,3,ju09cI0Qcd,Verbo
Conjunção Subordinativa,como,interaction,4,ju09cI0Qcd,Verbo
Pontuação,.,interaction,3,tKo-p4KEqU,Pontuação
Conjunção Subordinativa,como,interaction,5,ju09cI0Qcd,Verbo
Pronome,Ela,interaction,0,c_rWKyE4Me,Pronome
Verbo,acabou,interaction,1,c_rWKyE4Me,Verbo
Pontuação,.,interaction,2,c_rWKyE4Me,Pontuação
Verbo,sair,interaction,3,c_rWKyE4Me,Verbo
Verbo,queria,interaction,4,c_rWKyE4Me,Verbo
Substantivo,pressão,interaction,5,c_rWKyE4Me,Substantivo
Verbo,cedendo,interaction,6,c_rWKyE4Me,Substantivo
Preposição+Artigo,à,interaction,7,c_rWKyE4Me,Advérbio
Preposição+Artigo,dos,interaction,8,c_rWKyE4Me,Advérbio
Pontuação,",",interaction,9,c_rWKyE4Me,Advérbio
Verbo,quebrou,interaction,0,xQNmfrenvf,Verbo
Pontuação,.,interaction,1,xQNmfrenvf,Pontuação
Artigo,o,interaction,2,xQNmfrenvf,Artigo
Artigo,A,interaction,3,xQNmfrenvf,Artigo
Substantivo,janela,interaction,4,xQNmfrenvf,Substantivo
Preposição,com,interaction,5,xQNmfrenvf,Preposição
Substantivo,vento,interaction,6,xQNmfrenvf,Substantivo
Adjetivo,forte,interaction,7,xQNmfrenvf,Adjetivo
Pronome,Ele,interaction,0,yq6tV8oxvA,Pronome
Verbo,disse,interaction,1,yq6tV8oxvA,Verbo
Advérbio,cedo,interaction,0,Ra8i5Hmkw4,Verbo
Pontuação,.,interaction,1,Ra8i5Hmkw4,Preposição+Artigo
Pronome,Você,interaction,0,l3n1PCdWYB,Pronome
Verbo,aconteceu,interaction,1,l3n1PCdWYB,Verbo
Verbo de Ligação,estivesse,interaction,2,yq6tV8oxvA,Verbo
Verbo,viu,interaction,2,l3n1PCdWYB,Verbo
Substantivo,rua,interaction,3,l3n1PCdWYB,Pronome
Conjunção Subordinativa,que,interaction,3,yq6tV8oxvA,Verbo de Ligação
Pontuação,?,interaction,4,l3n1PCdWYB,Pontuação
Conjunção Subordinativa,que,interaction,4,yq6tV8oxvA,Pontuação
